Date,User,Message
2026-02-03 17:27:03,"Figma뉴비","Figma뉴비 left this chatroom."
2026-02-03 19:06:31,"누워있는 죠르디","답장이 늦어 죄송합니다..!
말씀해주셔서 감사합니다!"
2026-02-03 20:44:30,"뜨이","잠시 후 9시 부터 위클리 라이브가 진행됩니다!

오늘의 라이브 주제는 [피그마 메이크로 이벤트 게임 만들어보기]  입니다!

많은 참여 부탁드립니다! 

📍 라이브 일시 : 2026년 2월 3일(화) 21:00~ / 줌 웨비나 (피튜브 동시송출) 
📍 수업 자료 : https://www.figma.com/community/file/1600328003010833111
📍 라이브 링크 : https://us05web.zoom.us/j/83436949198"
2026-02-03 20:44:33,"뜨이","/위클리라이브 "
2026-02-03 20:44:33,"오픈채팅봇","매주 화요일 9시는 
피그마 피디아팀 위클리 라이브가 있는 날입니다😁
아래 링크로 입장해주세요💗
https://us05web.zoom.us/j/83436949198"
2026-02-03 20:52:16,"당기","당기 joined this chatroom."
2026-02-03 22:29:07,"MA","저 죄송한데 혹시 실습 완성본 다운받고 싶은데 안받아져서요.. 엑셀은 되는데 다른 파일 클릭 시 새창으로 암호화?페이지가 뜹니다ㅜㅜ"
2026-02-03 22:44:04,"비비","실습 완성본 zip 파일로 변경했습니다! 파일 다운로드 후 압축 풀고 그대로 피그마에서 Import 해주시면 됩니다 :)

https://www.figmapedia.com/2fbfdea8-0034-80e6-92fd-e34fe53a9656"
2026-02-03 22:46:20,"시원","피피팀 2월 라이브 스케줄 공유드립니다!
모두 좋은 밤 되시고 라이브도 많관부 부탁드려요 💕"
2026-02-03 22:46:21,"시원","Photo"
2026-02-03 23:14:14,"MA","감사합니다!!"
2026-02-04 08:30:38,"뜨이","18 photos"
2026-02-04 08:31:02,"뜨이","키오스크 화면 수집👀 스타벅스 키오스크📖
화면 비율:4:3

스타벅스 메뉴 주문용 키오스크를 수집했습니다.
현재 스타벅스 키오스크는 일부 매장에만 배치되어 있다고 합니다.
(저는 홍익대학교 동교점에서 만나볼 수 있었습니다)

😆 좋았던 점 
✔️ 확대, 외국어 번역 등 다양한 기능을 제공
✔️ 다양한 상태값과 하이어라키를 통해 사용성이 좋음
✔️ 음성 검색기능으로 모든 탭을 누르지 않아도 원하는 메뉴 찾기 가능 
✔️ 점자, 키패드 등 조작을 위한 다양한 부가기능 제공

🤔 아쉬웠던 점 
✔️ 일반적인 키오스크보다 많이 낮음 (키가 크신 분들은 불편할 수도 있겠다고 느껴짐)
✔️ 키오스크 화면이 작아서 그만큼 스크롤이 길어짐

피피팀이 수집한 다른 키오스크가 궁금하다면👉
https://www.figmapedia.com/138d9629-23c0-4714-8f85-334459331f02
"
2026-02-04 08:45:51,"댕뭉","스벅 키오스크는 처음봤네요..!"
2026-02-04 08:46:26,"마이크를 든 라이언","와우! 이제 주문받는것도 대체하겟다"
2026-02-04 09:31:02,"댕뭉","아뇨 ㅋㅋ"
2026-02-04 09:31:08,"댕뭉","대체는 안될거에요"
2026-02-04 09:39:02,".","개인적으로 세로로 와이드하게 나오는 키오스크보다 4:3 비율 키오스크가 한 눈에 들어와서 훨씬 좋은 것 같네요."
2026-02-04 09:39:20,".","물론 예쁜 건 와이드한 키오스크 ㅎㅎ"
2026-02-04 11:45:25,"피그마에 갇혀사는 나","여러분 보통 회사에서 UIUX 개선에 대한 UT를 어떻게 진행하시나요? 또한 개선으로 도출된 정량적 수치들은 어떻게 얻나요?

또 UT진행이 어려울 경우엔 어떻게 개선을 진행하는지, 여러가지 시안 중에서 어떤 기준으로 최종안을 선택하는지, 다른 서비스를 참고하여 제작 등등 구체적인 개선에 대한 내용이 궁금해요"
2026-02-04 11:46:07,"뇽뇽","전 요즘에는 걍 귀차나서 내부 피드백으로 돌려요…ㅋ 열정 다식음…"
2026-02-04 11:46:50,"뇽뇽","근데 실제로 스타트업은 여러 이유로 UT나 외부 피드백 받기 힘든 상황이 많아서 내부로 피드백 많이 돌려요"
2026-02-04 11:46:59,"피그마에 갇혀사는 나","저도 그런데 오늘 이직 면접 보고오니까 저런 디테일한 질문들을 하셔서 답변을 재대로 못했어요.. 그래서 실제로 어떻게 진행하는지 궁금해요"
2026-02-04 11:47:04,"인사하는 춘식이","그러게요 ut 아직도 꾸준히 하는 회사 있는지 궁금했어요 저도"
2026-02-04 11:48:58,"피그마에 갇혀사는 나","메이즈로 프로토타이핑 피드뱃을 돌리나요? 어떻게 하시나요"
2026-02-04 11:50:39,"뇽뇽","초 간단하게 피그마 프로토타이핑 돌리기도 하고 개발하고나서 qa하면서도 내부 검증 해보기도 하고.. 히트맵 같은걸 써보기도 하고..~~ 팀 상황에 맞는거로 하시면 됩니당ㅎㅎㅎ"
2026-02-04 11:53:02,"피그마에 갇혀사는 나","qa로 검증은 어떻게하는건가여? 정량적 수치 나오나요? 보통 저도 내부로 대충 프로토타이핑 돌리는데 면접에서 UT정량적 수치 물어보셔서 멘탈 나가ㅛ네텨"
2026-02-04 11:53:58,"뇽뇽","뭐 정량적인게 나오면 좋긴한데 상황상 여건이 안되어서 정성적 피드백으로 돌렸다로해도 상관없을것 같은데여"
2026-02-04 11:56:02,"뇽뇽","정량으로 나오려면 말씀하신대로 메이즈나 툴같은걸 써야할 것 같아요 그리고 스타트업 특성상 인원이 내부피드백을 정량화 하기는 어려워요 -> 애초에 정량화 할 만한 모수가 부족해서"
2026-02-04 11:57:18,"뇽뇽","질문하신곳 회사 규모가 어떻게 되나요?"
2026-02-04 12:08:16,"피그마에 갇혀사는 나","중소기업이구 전체 인원은 20명..?"
2026-02-04 12:18:52,"뇽뇽","엄 개인 의견이지만 아직 소규모라 그런 피드백 문화가 정착이 되어 있을것 같진 않아요.
1. 정말 궁금해서 
2. 정량 피드백을 정착하고 싶은데 잘 몰라서 
3. 이제 그런 피드백 환경을 만들고 싶어서 질문했을 것 같습니다. 
정량적인 성과가 있으면 좋은데 없음 없는대로 우리 회사에 맞는 방식으로 했다고 하시면 될 것 같아요.(설명은 필요하겠지만
) 필요하면 직접 사람을 구해서 UT 하셔도 될듯"
2026-02-04 12:19:44,"뇽뇽","멘붕오실것까진 없을것 같아여"
2026-02-04 12:56:58,"음료수 마시는 어피치","마자용 20명인원이면 내부 UT 문화 자체도 정착안되어 있을거 같아요 ㅋㅋ"
2026-02-04 14:40:14,"좌절하는 라이언","앱 아이콘이 계속 리퀴드 글라스 효과가 자동으로 넣어지는데, 저같은 경험하신 분 또 계실까요? 

아래 방법으로 다시 시도했는데도 애플이 성실하게 리퀴드 효과를 또 적용했네요..ㅜㅜ

1. 아이콘 컴포저로 glass 효과 끔
2. 아이콘 배경 및 심볼에 모두 그라데이션 넣음 
3. 제작 후 .icon파일로 업로드 "
2026-02-04 14:40:48,"좌절하는 라이언","리퀴드 글라스 효과 없앤분들 경험있으시면 인사이트 공유 부탁드립니다…ㅠㅠ"
2026-02-04 15:16:40,"인사하는 춘식이","혹시 반응형디자인 했으면 포폴 디자인시스템장표에 브레이크 포인트도 필수로 표시해야될까요?"
2026-02-04 15:16:54,"부끄러운 어피치","하셔도 되고 안 하셔도 댑니당"
2026-02-04 15:17:03,"부끄러운 어피치","디자인 시스템 직무로 가시는 게 아닌 이상"
2026-02-04 15:17:04,"인사하는 춘식이","하는게 좋나요?"
2026-02-04 15:17:11,"부끄러운 어피치","포폴에서 디자인 시스템 보여주는 게 큰 메리트 자체가 많진 않아서"
2026-02-04 15:17:22,"부끄러운 어피치","브레이크포인트 표시를 하는 게 좋다 나쁘다 를 애초에 따지기가 좀 어렵네용"
2026-02-04 15:17:27,"부끄러운 어피치","넣으려면 넣고 말려면 말아도 된다 정도입니다"
2026-02-04 15:17:33,"인사하는 춘식이","넹.. 감사합니다!"
2026-02-04 15:17:35,"Jay-G hyped up","전 디자인시스템 안넣어요"
2026-02-04 15:17:36,"부끄러운 어피치","오 녀석 브레이크포인트를 어마어마하게 잘 잡았구나! 할만한"
2026-02-04 15:17:41,"부끄러운 어피치","그런 요소는 아니라서요ㅎㅎㅎㅎ"
2026-02-04 15:18:00,"인사하는 춘식이","넵 감사합니당"
2026-02-04 15:18:13,"Jay-G hyped up","경력자 포폴에선 유의미하지 않은 느낌이기도하고"
2026-02-04 15:18:16,"Jay-G hyped up","담을 다른것들이 많아서"
2026-02-04 15:18:26,"Jay-G hyped up","크게 안보실것같은 느낌이 들어서 과감히 뺴버렸습니다.."
2026-02-04 15:18:49,"우는 라이언","우는 라이언 joined this chatroom."
2026-02-04 15:21:13,"Genie","안녕하세요.
피그마에서 인쇄 관련 문의드립니다.

피그마로 인쇄물 작업 후 TinyImage 플러그인 이용하여 CMYK로 설정된 PDF를 추출했습니다.

색상이 많이 탁해지는데,
RGB에서 설정한 색과 최대한 비슷하게 추출하고 싶습니다ㅠ
혹시 방법을 아시는 분 계신가요??"
2026-02-04 15:22:12,"신난 어피치","원래 cmyk가 색상범위가 더 좁아서 rgb 영역에만 있는 색은 인쇄가 불가능한 색상인거라.."
2026-02-04 15:22:30,"신난 어피치","디지털로 보는것처럼 쨍하게는 잉크로는 표현이 불가능해여ㅠ"
2026-02-04 15:27:41,"Genie","그렇군요ㅜㅜ 확인해주셔서 감사합니다!!"
2026-02-04 15:28:47,"도로","안녕하세요. 피그마는 웹/앱 디자인에 최적화된 도구라 기본적으로 RGB(빛의 3원색) 환경이고, 인쇄는 CMYK(잉크) 환경이다 보니 변환 시 색상이 탁해지는 것은 피그마 사용자들의 가장 흔한 고충 중 하나입니다.

특히 형광기가 도는 밝은 색상(네온 그린, 쨍한 블루 등)은 잉크로 표현할 수 있는 범위를 넘어서기 때문에, CMYK로 변환되는 순간 채도가 급격히 떨어지고 회색빛이 돌게 됩니다.

완벽하게 똑같이 만드는 것은 물리적으로 불가능하지만, 최대한 비슷하게 보정하는 몇 가지 현실적인 방법을 알려드리겠습니다.

일러스트레이터나 포토샵을 거치는 방법 (가장 추천) 피그마나 TinyImage 플러그인의 자동 변환은 색상 매칭 알고리즘이 아주 정교하지는 않습니다. 어도비 프로그램의 색상 엔진이 훨씬 강력합니다.

피그마에서 PDF(RGB 상태)로 내보냅니다. 해당 파일을 일러스트레이터에서 엽니다. 파일 > 문서 색상 모드 > CMYK로 변경합니다. 이 과정에서 탁해진 색상을 직접 눈으로 보며, 팔레트에서 채도와 명도를 조금씩 올려서 RGB 원본과 비슷해 보이도록 수동으로 보정합니다. (이 과정을 '후가공'이라고 합니다.)

TinyImage 설정 변경하기 TinyImage를 꼭 써야 한다면 설정을 확인해 보세요.

ICC Profile 설정: 플러그인 내에서 Output Color Profile 옵션이 있다면, 일반적으로 'Coated FOGRA39' (코팅지) 혹은 'US Web Coated (SWOP) v2'를 선택하는 것이 그나마 색상 표현력이 좋습니다. 'Uncoated'(모조지) 계열로 설정되어 있으면 잉크가 종이에 스며드는 것을 감안해 훨씬 더 탁하게 변환됩니다.

색상 코드 자체를 인쇄용으로 수정 화면에서 보이는 '쨍한 색'을 포기하고, 인쇄에서 그나마 맑게 나오는 CMYK 배합으로 색상을 교체해야 합니다.

검정색: #000000 대신 C30 M30 Y30 K100 (리치 블랙)을 사용하면 더 깊고 진한 검정이 나옵니다. (단, 얇은 글씨에는 사용 금지) 파란색/보라색: RGB의 쨍한 블루는 CMYK로 가면 무조건 보라색이 섞여 탁해집니다. 이때는 Magenta(M) 값을 의도적으로 낮추고 Cyan(C) 값을 높여서 청량감을 줘야 합니다.

결론 및 조언 화면의 그 '형광 느낌'은 잉크로 100% 구현이 안 됩니다. 일반 인쇄소가 아닌 별색(Spot Color) 인쇄가 가능한 곳에 의뢰해야 하는데 비용이 매우 비쌉니다. 가장 좋은 방법은 1번 방법처럼 일러스트레이터로 가져가서 C, M, Y, K 수치를 조절하며 눈대중으로 최대한 비슷하게 맞춘 뒤, 소량 샘플 인쇄(가인쇄)를 해보는 것입니다. 모니터와 종이는 무조건 다르기 때문에 샘플 확인이 필수입니다."
2026-02-04 15:28:54,"도로","제미나이에 검색하니 이렇게 나오네요."
2026-02-04 15:29:06,"도로","일러스트로 옮겨가 후가공 처리 하는 것도 방법일 것 같네요."
2026-02-04 15:37:08,"Genie","TinyImage 플러그인 알고리즘이 아주 정교하지는 않았군요ㅜㅜ 친절한 답변 감사합니다!"
2026-02-04 15:46:00,"날빛","피그마로 상세페이지 디자인하시는분들"
2026-02-04 15:46:10,"날빛","줄간격 이 몇pt이런식으로 되어있나요?"
2026-02-04 15:46:19,"날빛","아리면 몇배로 되어있나요?"
2026-02-04 15:52:24,"부끄러운 어피치","뒤에 px 붙이시면"
2026-02-04 15:52:26,"부끄러운 어피치","px로 들어가고"
2026-02-04 15:52:31,"부끄러운 어피치","% 쓰시면 %로 들어갑니당~"
2026-02-04 15:52:41,"부끄러운 어피치","pt는 피그마에선 쓰지 않는 단위에요~"
2026-02-04 18:59:24,"휴가 즐기는 어피치","휴가 즐기는 어피치 joined this chatroom."
2026-02-04 19:46:47,"금퇼","Photo"
2026-02-04 19:46:47,"금퇼","Photo"
,"","The message has been deleted."
2026-02-04 19:46:47,"금퇼","Photo"
2026-02-04 19:46:48,"금퇼","Photo"
2026-02-04 19:46:48,"금퇼","Photo"
2026-02-04 19:46:48,"금퇼","Photo"
2026-02-04 19:47:05,"금퇼","자동으로 제안서 만들려고 시안 좀 만들어 봤는데.. 어떨까요?"
2026-02-04 19:57:37,"댕뭉","엄..."
2026-02-04 19:57:50,"댕뭉","저 사선으로 섹션이 맞는부분인가요"
2026-02-04 19:58:39,"금퇼","뒷에 우측 컬러 도형이요?"
2026-02-04 19:59:45,"댕뭉","초록색 섹션도 그렇고"
2026-02-04 20:00:18,"댕뭉","어떤 타이틀 밑에는 레귤러
다른 타이틀 밑은 씬인것도 그렇구요"
2026-02-04 20:02:21,"머쓱튜브","이 페이지에서는 컬러가 너무 많아보이고 각 항목별 이미지 가 내부에 잘려보여서 컨테이너를 더 키우는게 어떨까요"
2026-02-04 20:02:23,"금퇼","많이 이상하군요 ;;
좀더 연구해 보겠습니다 ~~"
2026-02-04 20:03:53,"금퇼","아하~ 잘려보이는게 좀 그르네요ㅋㅋ
수정해보겠습니다~~
감사합니다 ~^^"
2026-02-04 20:05:24,"머쓱튜브","흑백으로 먼저 색상을 빼고 배치하신다음 주요 컬러를 중심으로 색상을 배치해 보시면 도움이 될거에요 화이팅!!!"
2026-02-04 20:05:38,"금퇼","폰트 규칙이 없다는 말씀이시죠?
참고하겠습니다~~
감사합니다~^^"
2026-02-04 20:06:46,"금퇼","아하 ~ 알겠습니다
흑백으로 미리 해보도록 하겠습니다
감사합니다~^^"
2026-02-04 20:18:28,"하트 든 춘식이","AI로 만드시는게 더 고퀄리티 나올거에여"
2026-02-04 20:44:46,"금퇼","오호~~ ai 도전해 보겠습니다
감사합니다~^^"
2026-02-04 21:27:03,"Ryan Holding A Heart","Ryan Holding A Heart left this chatroom."
2026-02-05 01:14:02,"볼 찌르는 라이언","볼 찌르는 라이언 left this chatroom."
2026-02-05 01:59:56,"누워있는 라이언","누워있는 라이언 joined this chatroom."
2026-02-05 08:32:47,"시원","안녕하세요 오카방 여러분, 피피팀 시원🌊입니다.

오늘은 작업물에 새로운 감도를 더해줄 2026년 신상 폰트들을 소개해 드릴게요.
브랜드, 카드뉴스, 캠페인까지 바로 활용하기 좋은 서체 위주로 골라봤습니다.

📍 에이투지체
🔗 https://freesentation.blog/a2z
✓ 형태: 고딕체 · 굵기 9가지
✓ 단정하고 안정적인 인상의 모던 고딕
✓ 제목부터 본문까지 폭넓게 활용 가능
✓ 카드뉴스 헤드라인, 강조 문구, 정보성 콘텐츠에 적합

📍 그리운 경찰인권체
🔗 https://www.griun.co.kr/fonts/polhumanrights
✓ 형태: 손글씨체 · 굵기 1가지
✓ 공공 캠페인 특유의 따뜻하고 진정성 있는 인상
✓ 신뢰·공식 톤이 필요한 콘텐츠에 적합
✓ 공공기관, 캠페인 메시지, 사회적 스토리텔링에 활용도 높음

📍 Y페어링체
🔗 https://www.yspotlight.co.kr/download/font?tabNo=5
✓ 형태: 장식체 · 굵기 2가지
✓ 감성적인 고딕 기반의 개성 있는 서체
✓ 부드러우면서도 기억에 남는 인상
✓ 카드뉴스 헤드라인, 브랜드 캠페인 문구에 적합

📍 영남일보 1945체
🔗 https://www.yeongnam.com/80special/font.html
✓ 형태: 바탕체 · 굵기 2가지
✓ 신문·미디어 계열의 클래식한 타이포그래피
✓ 가독성과 정보 전달력이 뛰어남
✓ 뉴스레터 헤더, 정보형 콘텐츠, 텍스트 중심 디자인에 적합

📍 KBL 코트체
🔗 https://www.kbl.or.kr/intro/font
✓ 형태: 장식체 · 굵기 1가지
✓ 굵고 직선적인 획, 역동적인 인상
✓ 숫자·랭킹·기록 강조에 강점
✓ 이벤트 포스터, 스포츠·프로모션 콘텐츠에 추천

📍 11번가 고딕
🔗 https://design.11stcorp.com/brand/font/
✓ 형태: 고딕체 · 굵기 3가지
✓ 커머셜·브랜드 감각에 최적화된 서체
✓ 안정적이면서도 세련된 인상
✓ 광고형 콘텐츠, 쇼핑·이커머스 기획물에 활용하기 좋음

📍 움돋 (Monad ABXY)
🔗 https://monadabxy.com/fonts/umdot/
✓ 형태: 픽셀체 · 굵기 1가지
✓ 각진 모듈 구조의 디지털·레트로 감성
✓ 게임, 테크, 디지털 무드 썸네일에 잘 어울림
✓ 강한 콘셉트의 카드뉴스 포인트용 서체로 추천

폰트 하나만 바꿔도
콘텐츠의 인상과 브랜드 톤은 완전히 달라집니다.
2026년, 익숙함보다 한 끗 다른 감도로 작업해보세요."
2026-02-05 08:32:55,"시원","8 photos"
2026-02-05 08:33:12,"시원","이번 주 화요일 라이브도 함께 들어주신 분들 중에서 닉네임 ‘하레’님을 찾고 있습니다!

하레님, 혹시 이 글 보신다면 운영진에게 1:1 대화 한 번만 걸어주세요!"
2026-02-05 11:43:45,"흐물한 어피치","흐물한 어피치 joined this chatroom."
2026-02-05 14:25:04,"호요/UIUX/디자인트랜드","[운영진 승인 완료]
안녕하세요.
저는 UIUX를 배우고 있는 학생입니다. 
AI의 발전으로 시각적인 완성도는 누구나 일정 수준 이상 구현할 수 있는 시대가 되었습니다.
이젠 디자이너도 무엇을, 왜, 어떻게 해결할지 정의하는 기획의 힘이 중요하다 생각합니다.
저 역시 배우는 입장이지만 획디적인 기획 강의를 함께 들으며 
디자인을 더 잘하기 위한 사고방식을 같이 키워가면 좋겠습니다.

기획을 알려주시는 분들은 현업에서 대표로 계신 분들이십니다:)
궁금하신분들을 따로 저에게 문의주시길 바랍니다.
관심있으신 분들을 아래 링크로 신청바랍니다.
https://forms.gle/sLmtf2Cc3wcYKExU7"
2026-02-05 14:25:09,"호요/UIUX/디자인트랜드","3 photos"
2026-02-05 14:57:16,"씩씩거리는 무지","Photo"
2026-02-05 14:57:26,"씩씩거리는 무지","이런 이미지도 피그마로 제작할 수 있나요? ㅠ"
2026-02-05 15:06:16,"부끄러운 어피치","하려면 하지용"
2026-02-05 15:06:29,"부끄러운 어피치","목업 구해서 플러그인 활용해도 되고"
2026-02-05 15:06:33,"부끄러운 어피치","어쨌든 평면 상의 그래픽이니"
2026-02-05 15:06:43,"부끄러운 어피치","그림자랑 광원 고려해서 직접 패스로 그려가면서 하실 수도 있졍"
2026-02-05 15:08:01,"초롱초롱 네오","맞아요! 가능~!! "
2026-02-05 15:10:40,"화난 스카피","삽가능!"
2026-02-05 15:11:35,"화난 스카피","아예 목업 적용 플러그인 사용해도 되고 저 로고는...3d 돌리는건 잘모르겠네요"
2026-02-05 15:19:13,"피구마마스터가될고아","피그마에도 버전이있나요? 요즘 버전을 혹시 뭐라고 하나요?"
2026-02-05 15:21:23,"부끄러운 어피치","요즘 버전 이요!"
2026-02-05 15:21:36,"부끄러운 어피치","버전이 있긴한데"
2026-02-05 15:21:43,"부끄러운 어피치","웹 기반 프로그램이라서"
2026-02-05 15:21:51,"부끄러운 어피치","그냥 업데이트는 자동으로 되고 있는거라"
2026-02-05 15:22:00,"부끄러운 어피치","어도비마냥 옛날버전을 다운받아 쓴다 이게 불가능합니다"
2026-02-05 15:22:04,"부끄러운 어피치","클라두으 기반 툴이라서용"
2026-02-05 15:31:16,"Primitive","데스크탑 앱 쓰시면 최상단 바에서 Figma-About Figma 눌르면 앱 버전 보이는데 이거 말씀하시는 건지..?"
2026-02-05 15:31:24,"Primitive","Photo"
2026-02-05 15:57:26,"부끄러운 어피치","대부분 차이가 나도 마이너 버전에서 한두개 차이나는거라서"
2026-02-05 15:57:34,"부끄러운 어피치","구버전 신버전 이라고 할 게 딱히 음씀..."
2026-02-05 17:22:00,"피구마마스터가될고아","면접보는데 버전 뭐쓰냐고 물어봐서 순간 할 말이없었어요 🥲"
2026-02-05 17:22:16,"쿠아","그 분이 더 모르시는거아닐까요..."
2026-02-05 17:22:56,"피구마마스터가될고아","얘가 버전관리를 하는지 안하는지 그거때문에 물어본건가 싶기도하구.."
2026-02-05 17:23:54,"부끄러운 어피치","뭐를 무러보신 건 짐작 조차 안 가네..."
2026-02-05 19:19:13,"웃고있는 프렌즈","웃고있는 프렌즈 left this chatroom."
,"","The message has been deleted."
,"","The message has been deleted."
2026-02-06 08:25:16,"비비","안녕하세요, 오카방 여러분
피피팀 비비✨입니다.

오늘은 확 달라진 차세대 생성형 AI 툴을 소개해드릴게요!
 실시간 렌더링부터 노드 기반 자동화 워크플로우까지, 작업 방식 자체를 바꿔줄 툴들이니 꼭 확인해보세요!

📍Krea AI (Realtime)
🔗 https://www.krea.ai/realtime
- 캔버스에 그리는 드로잉을 실시간으로 3D 랜더링
- 직관적으로 결과물 확인하는 스케치 기반 작업 시 추천

📍Weavy
🔗 https://app.weavy.ai/
- 피그마 계정으로 간편 회원가입 제공
- 최신 AI 모델을 노드로 엮어 하나의 제작 공정 가능 

📍Flora
🔗 https://app.florafauna.ai/
- 노드 기반 무한 캔버스로 이미지를 완성
- 스타일과 구도를 노드로 조합해 독보적인 비주얼 컨셉

📍OpenCreator
🔗 https://opencreator.io/
- 검증된 템플릿 라이브러리로 제작 시간 대폭 단축
- 자동화 에이전트로 콘텐츠 제작의 반복 작업 을최소화

피그마피디아팀의 다른 데일리 콘텐츠가 궁금하다면?
👉 figmapedia.com"
2026-02-06 08:25:25,"비비","5 photos"
2026-02-06 08:40:31,"신난 어피치","어마어마하네요,,"
2026-02-06 10:03:04,"선풍기 바람 쐬는 어피치","안녕하세요. 피그마에서 원하는 작업 프레임을 쉽게 검색하는 방법 있을까요? 

프레임 개수가 많은 서비스일 경우에 해당하는 화면을 쉽고 빠르게 찾는 방법을 고민중인데
플러그인이나 기본 기능 중 활용 할 수 있는게 있는지 궁금합니다.

현재는 링크를 걸어 이동하게 하고 있습니다 "
2026-02-06 10:05:06,"스무","프레임 이름을 잘 정리해서 검색을 한다..?/"
2026-02-06 10:10:45,"ㅁ","평소에 프레임 이름을 웬만하면 잘 정리해 두고
텍스트의 경우 플러그인을 사용해 레이어네임과 콘텐츠 내 텍스트를 일치시켜두는 습관을 가지려고 합니다. 그래야 검색도 편하고요.

이외는 a selector 플러그인 등을 활용해서 잘 검색하는 거 정도?

근데 프레임 검색을 링크로 걸어두실 정도면 자주 찾게되는 프레임인가요? 부분 수정이 많은 경우이실까요?"
2026-02-06 12:47:47,"피그마에 갇혀사는 나","피그마 질문은 아니지만 궁금한점이 있어서 질문드려요ㅠㅠ

안녕하세요 질문이 있습니다! 
회사가 문을 닫게 돼서 퇴사를 하게 되었는데요 마지막달 월급+퇴직금을 받지 못해서 고용 노동부에 신고를 하려고합니다.

연말정산도 회사에서 같이 진행해주신다고 하셨는데 연말정산금액도 고용노동부에서 지급을 해주는건가요?
월급 미지급체불 신고 시, 퇴직금도 포함이라는건 아는데 연말 정산 금액은 어떻게 되는건지 모르겠어요"
2026-02-06 12:48:32,"애교뿜뿜 무지","연말정산 못 받으신거 있으면 5월에 개인의로 하셔도 됩니다!"
2026-02-06 13:12:17,"Zoe","안녕하세요:) 혹시 이 방에 아이패드 휜거 사설 수리업체에 맡겨서 잘 쓰시는 분 계신가요..? 전 에어 4세대에요. 인터넷 검색해보니 절대 맡기지 말라던데ㅠㅠ 떨어뜨린 충격으로 휘었는데 패드 뒷판이랑 액정 붙여놓은 사이드 일부분이 살짝 뜨네요.. "
2026-02-06 13:13:50,"생각하는 라이언","생각하는 라이언 left this chatroom."
2026-02-06 13:39:25,"마로","저 비슷한 사유로 맡겼는데 처음에는 잘 사용하다가 1년뒤에 검은 멍이 생겨서 다시 맡기니까 60만원달라고해서.. 물론 검은 멍이 저의 부주의로 생긴걸수도있지만… 한번 사설에 맡기면 계속 사설에 맡겨야하니까 골치아프더라구요, 아 저는 프로였습니다 @Zoe "
2026-02-06 13:40:46,"Zoe","역시ㅠㅠ 제가 읽은 다른 후기랑 비슷한 경험을 하셨군요ㅠㅠ 그냥 고장날 때까지 조심히 쓰다 버려야겠어요.."
2026-02-06 14:48:43,"손을 번쩍 든 무지","손을 번쩍 든 무지 joined this chatroom."
2026-02-06 14:58:32,"픽미","안녕하세요 혹시 피그마 업데이트 이후로 
우클릭후 컴포넌트 해제하는 버튼이 없어졌는데 
컴포넌트 해제하려면 어떻게하나요..?"
2026-02-06 14:58:52,"픽미","Photo"
2026-02-06 15:25:57,"프렌즈","안녕하세요 픽셀아트느낌, 피그마에서 표현 가능하나요? "
2026-02-06 15:28:49,"olhands","figma make에서 만든걸 수업에서 배운대로 URL붙여넣고 가져와 했는데..figma mcp문제가 있는지 커서 설정에서 빨간 불이었다가 초록불이었다가 하네요 ㅠㅠ 지난번엔 한번엔 성공했었는데 말이죠 ! "
2026-02-06 16:22:07,"피튜","커서 껐다 켜기 해보시거나 아예 서버 종료 하고 웹 소켓 서버 재실행 해달라고 해보셔유! "
2026-02-06 16:30:33,"부끄러워하는 라이언","피그마에 아이콘 정렬할 때.. 아이콘명 A-z로 넣을 수 있는 방법은 없나요..?"
2026-02-06 16:33:21,"Haley","https://www.figma.com/ko-kr/community/plugin/742038190980789811/sorter"
2026-02-06 16:36:56,"노래하는 춘식이","노래하는 춘식이 joined this chatroom."
2026-02-06 16:37:27,"도로","피그마로 인쇄하려고 합니다.

글자깨서 보내려고 하는데, ctrl+shift+o 아닐까요?"
2026-02-06 16:38:11,"호호 부는 튜브","ctrl+alt+o 아닌가욤?"
2026-02-06 16:38:15,"부끄러운 어피치","아니"
2026-02-06 16:38:22,"부끄러운 어피치","오른쪽 클릭해서 메뉴만 열어보셔도"
2026-02-06 16:38:26,"부끄러운 어피치","나오는걸요!"
2026-02-06 16:39:18,"노래하는 춘식이","질문이 있습니다!
배경 없는 PNG 캐릭터에 자연스럽게 움직임을 줄 수 있는 AI 툴이나 사이트가 있을까용?"
2026-02-06 16:42:02,"도로","오른쪽 마우스 뭘 눌러야 되는 걸까요?"
2026-02-06 16:42:16,"도로","아 이건것 같아요! 감사합니다. "
2026-02-06 16:42:26,"부끄러운 어피치","Photo"
2026-02-06 16:42:31,"부끄러운 어피치","단축키가 안 먹히면"
2026-02-06 16:42:37,"부끄러운 어피치","단축키를 확인하시면 되는데"
2026-02-06 16:42:39,"부끄러운 어피치","요렇게 열어보시면"
2026-02-06 16:42:51,"부끄러운 어피치","저기에 원하시는 메뉴가 있습니당 단축키 옆에 써있으니 확인해보시면 되구요!"
2026-02-06 16:43:17,"부끄러운 어피치","Photo"
2026-02-06 16:43:18,"티비 보는 라이언","잘 입력했는데도 한번씩 안먹으면 오류라서 피그마 종료하고 다시 키니까 되더라구용"
2026-02-06 16:43:19,"부끄러운 어피치","여기에도 있답니다"
2026-02-06 16:45:23,"인사하는 춘식이","안녕하세요 질문이 있는데요.. 취업을 못하는 기간이 어느정도일 때 포기하고 다른 쪽 알아보는게 적절할까요?"
2026-02-06 16:45:41,"도로","감사합니다 ㅋㅋ"
